Mart,Mart_Domain,Destination,Destination_Domain,Source,Source_Domain,Cron Schedule,Reload_Time,Median_Load_Time,Bottleneck_Time
co_strategic_kpi_audience,commercial_ops,co_strategic_kpi_audience,commercial_ops,commercial_ops_zsaba,commercial_ops,,,6.04,
co_strategic_kpi_audience,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsy_user,intermediate,,,5.66,
co_strategic_kpi_audience,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
co_strategic_kpi_audience,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsaba,intermediate,,,7.85,
co_strategic_kpi_audience,commercial_ops,int_zsaba,intermediate,sap_zsaba,staging,['00 06 * * *'],21600.0,14.830000000000002,21615.0
co_strategic_kpi_audience,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsy_user_email,intermediate,,,3.94,
co_strategic_kpi_audience,commercial_ops,co_strategic_kpi_audience,commercial_ops,co_security,commercial_ops,,,4.21,
co_strategic_kpi_audience,commercial_ops,co_security,commercial_ops,int_co_security,intermediate,,,4.33,
co_strategic_kpi_audience,commercial_ops,int_co_security,intermediate,sp_co_security,staging,['5 5 * * *'],18300.0,7.69,18308.0
co_strategic_kpi_audience,commercial_ops,co_strategic_kpi_audience,commercial_ops,int_zsy_user,intermediate,,,5.66,
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_security,commercial_ops,int_zsd_ss14dt,intermediate,,,4.640000000000001,
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_security,commercial_ops,int_t171,intermediate,,,4.75,
co_strategic_kpi_security,commercial_ops,int_t171,intermediate,sap_t171,staging,['0 1 * * *'],3600.0,9.305,3609.0
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_security,commercial_ops,int_zbpc_0ico,intermediate,,,4.855,
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_security,commercial_ops,int_zsd_sald,intermediate,,,1027.73,
co_strategic_kpi_security,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_4,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,786.25,8886.0
co_strategic_kpi_security,commercial_ops,int_zsd_sald,intermediate,int_tcurr,intermediate,,,5.61,
co_strategic_kpi_security,commercial_ops,int_tcurr,intermediate,sap_tcurr,staging,['0 2 * * *'],7200.0,57.9,7258.0
co_strategic_kpi_security,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_1,staging,"['00 2,8,14 * * *']",7200.0,750.64,7951.0
co_strategic_kpi_security,commercial_ops,int_zsd_sald,intermediate,int_tcurx,intermediate,,,4.3,
co_strategic_kpi_security,commercial_ops,int_tcurx,intermediate,sap_tcurx,staging,['0 2 * * *'],7200.0,8.59,7209.0
co_strategic_kpi_security,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_3,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,737.52,8838.0
co_strategic_kpi_security,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_2,staging,"['00 2,8,14 * * *']",7200.0,735.345,7935.0
co_strategic_kpi_security,commercial_ops,int_zsd_sald,intermediate,int_zsd_regco,intermediate,,,5.23,
co_strategic_kpi_security,commercial_ops,int_zsd_regco,intermediate,sap_zsd_regco,staging,['0 2 * * *'],7200.0,8.73,7209.0
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_security,commercial_ops,int_zsv_insd,intermediate,,,137.445,
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_security,commercial_ops,co_strategic_kpi_audience,commercial_ops,,,17.295,
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_audience,commercial_ops,commercial_ops_zsaba,commercial_ops,,,6.04,
co_strategic_kpi_security,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsy_user,intermediate,,,5.66,
co_strategic_kpi_security,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
co_strategic_kpi_security,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsaba,intermediate,,,7.85,
co_strategic_kpi_security,commercial_ops,int_zsaba,intermediate,sap_zsaba,staging,['00 06 * * *'],21600.0,14.830000000000002,21615.0
co_strategic_kpi_security,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsy_user_email,intermediate,,,3.94,
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_audience,commercial_ops,co_security,commercial_ops,,,4.21,
co_strategic_kpi_security,commercial_ops,co_security,commercial_ops,int_co_security,intermediate,,,4.33,
co_strategic_kpi_security,commercial_ops,int_co_security,intermediate,sp_co_security,staging,['5 5 * * *'],18300.0,7.69,18308.0
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_audience,commercial_ops,int_zsy_user,intermediate,,,5.66,
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_security,commercial_ops,int_zsy_user_email,intermediate,,,3.94,
co_strategic_kpi_security,commercial_ops,co_strategic_kpi_security,commercial_ops,int_sap_auth_by_app,intermediate,,,5.69,
co_strategic_kpi_security,commercial_ops,int_sap_auth_by_app,intermediate,launchpad_application_auth_set_klo,staging,['00 04 * * *'],14400.0,14.594999999999999,14415.0
co_strategic_kpi_security,commercial_ops,int_sap_auth_by_app,intermediate,launchpad_application_auth_set_plc,staging,['00 03 * * *'],10800.0,12.14,10812.0
co_strategic_kpi_security,commercial_ops,int_sap_auth_by_app,intermediate,launchpad_application_auth_set_sal,staging,['00 03 * * *'],10800.0,77.11000000000001,10877.0
co_struttura_ai,commercial_ops,co_struttura_ai,commercial_ops,int_struttura_ai,intermediate,,,4.5,
co_struttura_ai2,commercial_ops,co_struttura_ai2,commercial_ops,int_struttura_ai2,intermediate,,,4.38,
co_struttura_ai3,commercial_ops,co_struttura_ai3,commercial_ops,int_struttura_ai3,intermediate,,,4.53,
co_struttura_bn,commercial_ops,co_struttura_bn,commercial_ops,int_struttura_bn,intermediate,,,4.43,
co_struttura_cc_toc,commercial_ops,co_struttura_cc_toc,commercial_ops,int_struttura_cc_toc,intermediate,,,4.41,
co_struttura_clientibannati,commercial_ops,co_struttura_clientibannati,commercial_ops,int_struttura_clientibannati,intermediate,,,4.43,
co_struttura_clientizmaltitori,commercial_ops,co_struttura_clientizmaltitori,commercial_ops,int_struttura_clientizmaltitori,intermediate,,,4.28,
co_struttura_motivoordine,commercial_ops,co_struttura_motivoordine,commercial_ops,int_struttura_motivoordine,intermediate,,,4.33,
co_struttura_strumenti,commercial_ops,co_struttura_strumenti,commercial_ops,int_struttura_strumenti,intermediate,,,4.26,
co_t001l,commercial_ops,co_t001l,commercial_ops,int_t001l,intermediate,,,4.345000000000001,
co_t001w,commercial_ops,co_t001w,commercial_ops,int_t001w,intermediate,,,4.31,
co_t005t,commercial_ops,co_t005t,commercial_ops,int_t005t,intermediate,,,4.9350000000000005,
co_t005t,commercial_ops,int_t005t,intermediate,sap_t005t,staging,['00 03 * * *'],10800.0,9.32,10809.0
co_t005u,commercial_ops,co_t005u,commercial_ops,int_t005u,intermediate,,,4.96,
co_t016t,commercial_ops,co_t016t,commercial_ops,int_t016t,intermediate,,,4.29,
co_t151t,commercial_ops,co_t151t,commercial_ops,int_t151t,intermediate,,,4.01,
co_t171t,commercial_ops,co_t171t,commercial_ops,int_t171t,intermediate,,,4.595,
co_tfacs,commercial_ops,co_tfacs,commercial_ops,int_tfacs,intermediate,,,13.8,
co_tfacs,commercial_ops,int_tfacs,intermediate,sap_tfacs,staging,['00 01 * * *'],3600.0,10.295000000000002,3610.0
co_thoc,commercial_ops,co_thoc,commercial_ops,int_thoc,intermediate,,,4.45,
co_thoc,commercial_ops,int_thoc,intermediate,sap_thoc,staging,['00 01 * * *'],3600.0,9.64,3610.0
co_tkukt,commercial_ops,co_tkukt,commercial_ops,int_tkukt,intermediate,,,4.24,
co_tvkbt,commercial_ops,co_tvkbt,commercial_ops,int_tvkbt,intermediate,,,4.53,
co_tvkbt,commercial_ops,int_tvkbt,intermediate,sap_tvkbt,staging,['0 3 * * *'],10800.0,8.7,10809.0
co_tvkot,commercial_ops,co_tvkot,commercial_ops,int_tvkot,intermediate,,,4.135,
co_user_access,commercial_ops,co_user_access,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,,,120.23,
co_user_access,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,int_tcurx,intermediate,,,4.3,
co_user_access,commercial_ops,int_tcurx,intermediate,sap_tcurx,staging,['0 2 * * *'],7200.0,8.59,7209.0
co_user_access,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,int_zsd_sald,intermediate,,,1027.73,
co_user_access,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_4,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,786.25,8886.0
co_user_access,commercial_ops,int_zsd_sald,intermediate,int_tcurr,intermediate,,,5.61,
co_user_access,commercial_ops,int_tcurr,intermediate,sap_tcurr,staging,['0 2 * * *'],7200.0,57.9,7258.0
co_user_access,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_1,staging,"['00 2,8,14 * * *']",7200.0,750.64,7951.0
co_user_access,commercial_ops,int_zsd_sald,intermediate,int_tcurx,intermediate,,,4.3,
co_user_access,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_3,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,737.52,8838.0
co_user_access,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_2,staging,"['00 2,8,14 * * *']",7200.0,735.345,7935.0
co_user_access,commercial_ops,int_zsd_sald,intermediate,int_zsd_regco,intermediate,,,5.23,
co_user_access,commercial_ops,int_zsd_regco,intermediate,sap_zsd_regco,staging,['0 2 * * *'],7200.0,8.73,7209.0
co_user_access,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,int_zsd_ss14dt,intermediate,,,4.640000000000001,
co_user_access,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,int_tcurr,intermediate,,,5.61,
co_user_access,commercial_ops,co_user_access,commercial_ops,int_user_auth_grcode,intermediate,,,4.1850000000000005,
co_user_access,commercial_ops,co_user_access,commercial_ops,int_zsd_busli,intermediate,,,4.51,
co_user_access,commercial_ops,co_user_access,commercial_ops,commercial_ops_zsaba,commercial_ops,,,6.04,
co_user_access,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsy_user,intermediate,,,5.66,
co_user_access,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
co_user_access,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsaba,intermediate,,,7.85,
co_user_access,commercial_ops,int_zsaba,intermediate,sap_zsaba,staging,['00 06 * * *'],21600.0,14.830000000000002,21615.0
co_user_access,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsy_user_email,intermediate,,,3.94,
co_user_access,commercial_ops,co_user_access,commercial_ops,int_zbpc_0ico,intermediate,,,4.855,
co_user_access,commercial_ops,co_user_access,commercial_ops,int_customerauthset,intermediate,,,5.6899999999999995,
co_user_access,commercial_ops,int_customerauthset,intermediate,launchpad_customerauthset_sea,staging,['00 05 * * *'],18000.0,20.715000000000003,18021.0
co_user_access,commercial_ops,int_customerauthset,intermediate,launchpad_customerauthset,staging,['00 03 * * *'],10800.0,186.27,10986.0
co_user_access,commercial_ops,int_customerauthset,intermediate,launchpad_customerauthset_countries,staging,['30 05 * * *'],19800.0,30.29,19830.0
co_user_access,commercial_ops,co_user_access,commercial_ops,int_zsv_insd,intermediate,,,137.445,
co_user_access,commercial_ops,co_user_access,commercial_ops,commercial_ops_user_auth,commercial_ops,,,78.5,
co_user_access,commercial_ops,commercial_ops_user_auth,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,,,120.23,
co_user_access,commercial_ops,commercial_ops_user_auth,commercial_ops,int_zbpc_0ico,intermediate,,,4.855,
co_user_access,commercial_ops,commercial_ops_user_auth,commercial_ops,int_customerauthset,intermediate,,,5.6899999999999995,
co_user_access,commercial_ops,commercial_ops_user_auth,commercial_ops,int_zsv_insd,intermediate,,,137.445,
co_user_access,commercial_ops,co_user_access,commercial_ops,co_security,commercial_ops,,,4.21,
co_user_access,commercial_ops,co_security,commercial_ops,int_co_security,intermediate,,,4.33,
co_user_access,commercial_ops,int_co_security,intermediate,sp_co_security,staging,['5 5 * * *'],18300.0,7.69,18308.0
co_user_access,commercial_ops,co_user_access,commercial_ops,int_t005t,intermediate,,,4.9350000000000005,
co_user_access,commercial_ops,int_t005t,intermediate,sap_t005t,staging,['00 03 * * *'],10800.0,9.32,10809.0
co_user_access_cust,commercial_ops,co_user_access_cust,commercial_ops,commercial_ops_zsaba,commercial_ops,,,6.04,
co_user_access_cust,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsy_user,intermediate,,,5.66,
co_user_access_cust,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
co_user_access_cust,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsaba,intermediate,,,7.85,
co_user_access_cust,commercial_ops,int_zsaba,intermediate,sap_zsaba,staging,['00 06 * * *'],21600.0,14.830000000000002,21615.0
co_user_access_cust,commercial_ops,commercial_ops_zsaba,commercial_ops,int_zsy_user_email,intermediate,,,3.94,
co_user_access_cust,commercial_ops,co_user_access_cust,commercial_ops,co_security,commercial_ops,,,4.21,
co_user_access_cust,commercial_ops,co_security,commercial_ops,int_co_security,intermediate,,,4.33,
co_user_access_cust,commercial_ops,int_co_security,intermediate,sp_co_security,staging,['5 5 * * *'],18300.0,7.69,18308.0
co_user_access_cust,commercial_ops,co_user_access_cust,commercial_ops,commercial_ops_user_auth,commercial_ops,,,78.5,
co_user_access_cust,commercial_ops,commercial_ops_user_auth,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,,,120.23,
co_user_access_cust,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,int_tcurx,intermediate,,,4.3,
co_user_access_cust,commercial_ops,int_tcurx,intermediate,sap_tcurx,staging,['0 2 * * *'],7200.0,8.59,7209.0
co_user_access_cust,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,int_zsd_sald,intermediate,,,1027.73,
co_user_access_cust,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_4,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,786.25,8886.0
co_user_access_cust,commercial_ops,int_zsd_sald,intermediate,int_tcurr,intermediate,,,5.61,
co_user_access_cust,commercial_ops,int_tcurr,intermediate,sap_tcurr,staging,['0 2 * * *'],7200.0,57.9,7258.0
co_user_access_cust,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_1,staging,"['00 2,8,14 * * *']",7200.0,750.64,7951.0
co_user_access_cust,commercial_ops,int_zsd_sald,intermediate,int_tcurx,intermediate,,,4.3,
co_user_access_cust,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_3,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,737.52,8838.0
co_user_access_cust,commercial_ops,int_zsd_sald,intermediate,sap_zsd_sald24_2,staging,"['00 2,8,14 * * *']",7200.0,735.345,7935.0
co_user_access_cust,commercial_ops,int_zsd_sald,intermediate,int_zsd_regco,intermediate,,,5.23,
co_user_access_cust,commercial_ops,int_zsd_regco,intermediate,sap_zsd_regco,staging,['0 2 * * *'],7200.0,8.73,7209.0
co_user_access_cust,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,int_zsd_ss14dt,intermediate,,,4.640000000000001,
co_user_access_cust,commercial_ops,commercial_ops_actuals_filtered,commercial_ops,int_tcurr,intermediate,,,5.61,
co_user_access_cust,commercial_ops,commercial_ops_user_auth,commercial_ops,int_zbpc_0ico,intermediate,,,4.855,
co_user_access_cust,commercial_ops,commercial_ops_user_auth,commercial_ops,int_customerauthset,intermediate,,,5.6899999999999995,
co_user_access_cust,commercial_ops,int_customerauthset,intermediate,launchpad_customerauthset_sea,staging,['00 05 * * *'],18000.0,20.715000000000003,18021.0
co_user_access_cust,commercial_ops,int_customerauthset,intermediate,launchpad_customerauthset,staging,['00 03 * * *'],10800.0,186.27,10986.0
co_user_access_cust,commercial_ops,int_customerauthset,intermediate,launchpad_customerauthset_countries,staging,['30 05 * * *'],19800.0,30.29,19830.0
co_user_access_cust,commercial_ops,commercial_ops_user_auth,commercial_ops,int_zsv_insd,intermediate,,,137.445,
co_user_manager_full,commercial_ops,co_user_manager_full,commercial_ops,int_zsaba,intermediate,,,7.85,
co_user_manager_full,commercial_ops,int_zsaba,intermediate,sap_zsaba,staging,['00 06 * * *'],21600.0,14.830000000000002,21615.0
co_usr05,commercial_ops,co_usr05,commercial_ops,int_usr05,intermediate,,,3.85,
co_usr05,commercial_ops,int_usr05,intermediate,sap_usr05,staging,['00 03 * * *'],10800.0,12.47,10812.0
co_zfi_plcd,commercial_ops,co_zfi_plcd,commercial_ops,int_zfi_plcd,intermediate,,,760.1,
co_zfi_plcd,commercial_ops,int_zfi_plcd,intermediate,int_tcurr,intermediate,,,5.61,
co_zfi_plcd,commercial_ops,int_tcurr,intermediate,sap_tcurr,staging,['0 2 * * *'],7200.0,57.9,7258.0
co_zfi_plcd,commercial_ops,int_zfi_plcd,intermediate,int_tcurx,intermediate,,,4.3,
co_zfi_plcd,commercial_ops,int_tcurx,intermediate,sap_tcurx,staging,['0 2 * * *'],7200.0,8.59,7209.0
co_zfi_plcd,commercial_ops,int_zfi_plcd,intermediate,int_zsd_regco,intermediate,,,5.23,
co_zfi_plcd,commercial_ops,int_zsd_regco,intermediate,sap_zsd_regco,staging,['0 2 * * *'],7200.0,8.73,7209.0
co_zfir_zogn,commercial_ops,co_zfir_zogn,commercial_ops,int_zfir_zogn,intermediate,,,4.22,
co_zfir_zogn,commercial_ops,int_zfir_zogn,intermediate,sap_zfir_zogn,staging,['0 9 * * *'],32400.0,10.36,32410.0
co_zfv_h_fdec,commercial_ops,co_zfv_h_fdec,commercial_ops,int_zfv_h_fdec,intermediate,,,5.05,
co_zfv_h_fdec,commercial_ops,int_zfv_h_fdec,intermediate,sap_zfv_h_fdec,staging,['15 8 * * *'],29700.0,11.485,29711.0
co_zfv_hiconf,commercial_ops,co_zfv_hiconf,commercial_ops,int_zfv_hiconf,intermediate,,,4.22,
co_zfv_hiconf,commercial_ops,int_zfv_hiconf,intermediate,sap_zfv_hiconf,staging,['0 1 * * *'],3600.0,8.879999999999999,3609.0
co_zfv_kna1_lvorm,commercial_ops,co_zfv_kna1_lvorm,commercial_ops,int_zfv_kna1_lvorm,intermediate,,,4.13,
co_zfv_knvh_1,commercial_ops,co_zfv_knvh_1,commercial_ops,int_zfv_knvh_1,intermediate,,,4.31,
co_zfv_knvh_1,commercial_ops,int_zfv_knvh_1,intermediate,sap_zfv_knvh_1,staging,['0 1 * * *'],3600.0,12.16,3612.0
co_zfv_operdt,commercial_ops,co_zfv_operdt,commercial_ops,int_zfv_operdt,intermediate,,,5.72,
